alpha,beta,sigma_eta,distance,weight
-0.9345530592645257,0.8964021198285497,0.39865345462323365,0.9028451211605341,0.001597060352966597
-0.7061566957531726,0.946696172830809,0.2975784043765958,0.7620085614396354,0.0018695698041068588
-0.9798969255272253,0.9053423543749967,0.3500898237202593,0.9362872440304697,0.0015411698958936878
-0.8897240077063959,0.8942644343809121,0.3379054458958936,0.9329358740352379,0.0016856153268327287
-0.6409030569033898,0.9379397687143319,0.2886356561787841,0.7451046252812658,0.0018348192470640386
-0.7168970467340068,0.9440353186202185,0.2796690346684657,0.9998238904552347,0.0018864115939612024
-0.5560485814862004,0.9621850994791058,0.2614244457262984,0.8781054966319038,0.002276678290630984
-0.8875909350656148,0.9307120664255613,0.2989309516785939,1.074527726099905,0.0017247495960174273
-1.3685000604004587,0.8989941245154445,0.3960375217626483,1.0759246522162498,0.0018257401706123322
-0.6901848353833782,0.9138666172452837,0.38417484417790343,1.0390343588810418,0.001746467635099844
-0.5557375950243297,0.9285673145118821,0.3082283186827415,0.97720825071471,0.001868377345774534
-1.0247821308697436,0.8928891582463009,0.3587333833278549,0.5875448110749399,0.0015953244296901732
-0.6486315781031087,0.9481530472298183,0.2871768521159888,1.0799027847663558,0.001926449530110267
-0.813712467887569,0.9409121833297134,0.2667190406049217,0.6798069194097797,0.00194190734662904
-0.759212407398586,0.9049948910931568,0.36292434287180986,0.5966430411911423,0.0016608658105583887
-0.4639561522012934,0.9591346373526107,0.23764890942088512,0.856736723063884,0.0023859970857464307
-0.6370440901533054,0.9206794450481944,0.4246069363422297,0.9684542243084323,0.0020839393170087005
-0.8138521097298973,0.9069240642664234,0.43390512463311415,0.9600336574036149,0.0018199750111531443
-0.3031635284565614,0.9584768730502232,0.24171140457499674,0.9255471059922906,0.0026537247576002955
-1.1633999922466958,0.9194541081385386,0.3052019540228934,0.4324286344248432,0.0018734052725235158
-0.5360400708039091,0.9395158405140069,0.28365006868852527,0.4930495980966683,0.001955540798092003
-0.10362933337206753,0.9911425247081039,0.20889105031891356,0.5789535152538487,0.004823677015368008
-0.13334344007392912,0.9829023573129065,0.16185231808580958,0.8309222006080986,0.004673693517698844
-0.4800887055764496,0.9579309172129609,0.32580108292931315,0.7690390312110715,0.0022905033869555945
-0.571253033731939,0.9520232514254855,0.19531431287013507,1.023299334421296,0.002617734574749785
-0.6988704050016094,0.9328437859893655,0.39914966514936917,0.7704324292865065,0.0018978231620117069
-0.9051434317051592,0.9086407177073377,0.3513849084693929,0.879623485448939,0.0015428242531239237
-0.497092210101873,0.9410560964887787,0.24866608180880864,0.925732926250131,0.0021528617693617586
-1.094321783584235,0.8936163625512926,0.34232950716741034,1.0083718176404783,0.00164532436663529
-0.5706562809710423,0.9473075670143196,0.2761856320173851,0.1521647489798912,0.0019911654311027026
-0.5250014830021534,0.9600473983469959,0.2800230344455265,0.9481144261547494,0.0022147354811850282
-1.1203614268969042,0.8812066548678035,0.40465134301520694,0.8220794950033549,0.0016981952719685874
-0.8130191679037264,0.9014983403194943,0.3516929790781294,1.0045005838755752,0.0016379511449057754
-0.8343153101181102,0.9111713674888222,0.28552867194714454,1.0339578036660066,0.0018006942047138702
-0.5703559115545894,0.93626075829555,0.29032422994831836,0.8402661604360703,0.0018875408867037266
-0.6287432354368049,0.9140250300037512,0.3383716257862237,1.0665410476681956,0.0017847283991993417
-0.9096765114887522,0.874243715588362,0.3595963846121507,0.7838886828321527,0.0019879156529465447
-0.8356899207853518,0.9315544462508245,0.37808363477703627,0.98760488727054,0.0016856899317201882
-0.609094573109104,0.9579460879611812,0.25570706175837526,0.7282129959751622,0.0021944844474377384
-0.43295946804735685,0.9523395838941596,0.27551453090202677,0.4236559097825945,0.002216340386391792
-0.9919356319631332,0.9027212688042631,0.3959451798012703,0.44617336638497235,0.0015437881685114662
-0.3594352640681567,0.969489375720897,0.22245528791189256,0.8251201928243845,0.0028196395575969912
-0.4415807740329227,0.9702005219135723,0.19563545182771602,1.0239219688402867,0.002950220462123386
-0.5594942291759488,0.9525841949728163,0.29670817007382905,0.7910294333166067,0.00203481351116079
-0.5518474762640198,0.9459242908976953,0.2682399656897553,0.3281037291972287,0.0020209406050829145
-0.8589685139424252,0.9151754595537532,0.3591059117853618,0.4592958080509555,0.0015500266706237136
-1.1267757050324803,0.8803085009642758,0.35004725382270147,0.9176689664535912,0.0017921782883244793
-1.3035270277393525,0.895679448819663,0.3869109276855883,0.9196279770831978,0.0017175316630544456
-1.1919960638997562,0.9050209557043426,0.327101764548561,1.0633668125991769,0.0017352893477031541
-0.46395661378177844,0.9650439410247528,0.2256428524514723,0.5175874991026249,0.0025621192262634844
-0.3537983263953782,0.954567525642781,0.21541392466670528,0.6351564346919675,0.002651533477238167
-0.6066091881397653,0.95604735655685,0.22921492532713592,0.9822197018108995,0.00232057420328976
-0.4713065200308416,0.942558861144121,0.3125080294872211,1.0403239739301673,0.0020461733132772376
-0.6379334055951951,0.9324512866819452,0.22200213867406143,0.242082539533813,0.0022797304179896227
-0.41834471229505654,0.9696826927492295,0.1646332290274762,1.058154572684379,0.003375400212516254
-0.5864488096242264,0.9291031324733481,0.2660423764534918,0.8222704015705868,0.0019739289618283472
-1.0122290623117056,0.8943998189438475,0.3728060162674915,0.7398466801346653,0.0015654569722617546
-0.5928502372814194,0.9349137157348093,0.4068275543005823,0.8002704659080545,0.002155694616250414
-0.7471952186802259,0.9262993161686681,0.31156793986026976,0.298786097135113,0.0016727458915705951
-0.8783914352753439,0.9306453034207357,0.3669614597602517,0.6614010251421643,0.0016419976374473736
-0.5103270823473278,0.9342161557094846,0.28179057523294154,0.721547421721912,0.0019912004944339515
-0.9239092446309882,0.904847944045127,0.2749319742930706,0.8079945959128456,0.0019366812333042071
-0.8696406703257751,0.9275195928975959,0.28263716677732886,0.991425713053249,0.0017822610605327503
-0.5123223120363105,0.961904852306581,0.17494835238295017,0.8339670383555875,0.003019457957645682
-0.9336451382820385,0.929801622108148,0.2730029301754827,0.8142679432271425,0.0018926283268152272
-0.7292854926512222,0.9074857992373223,0.335268502433819,0.43676310194003903,0.0016994392324311243
-0.22216200351056117,0.9813561986141504,0.12980342100350142,0.4202197301325694,0.004937012036390933
-0.6169835838546777,0.9212029428661197,0.3108271499654434,0.7842987231428389,0.0017992684554079205
-0.5656817183405226,0.9440375092574823,0.3442049396885352,1.0706458936517382,0.0019674995913531055
-0.9414387735842947,0.9141697083468046,0.28678532966510667,0.8758212425303333,0.00177842675552335
-0.2896891121902152,0.966318467858233,0.21830586610082003,0.7455836362074332,0.0029264874707618676
-0.21349357177333075,0.9811554022586737,0.1877988194237037,0.5101285574480235,0.0038621094456382545
-0.8719879268934154,0.9382752762048252,0.3111974940942399,0.8032603327156762,0.001751861138066331
-0.8214168394522889,0.902053323400416,0.4020157148646394,0.778877636764556,0.001670112028087351
-0.6154694260114899,0.9259658265552552,0.33613318895104266,1.0290421071821996,0.0017665973994730854
-0.606710434818023,0.957875976128951,0.3086009214872009,0.6953540186218228,0.0021042685557644096
-0.4065054450900503,0.9623005446788419,0.21119112851901048,0.5390712721393555,0.0026787518587930003
-1.114787935757194,0.9165583066013735,0.3245068659721012,0.9374969024923386,0.0016904641131306592
-0.8289871199575889,0.9230413449273394,0.39718274804359566,0.5647711128561242,0.0016714036462140767
-0.8584536665582865,0.9157629596163201,0.3993502388454768,0.9787433367415721,0.001619843884108809
-0.6043170825599078,0.9406874709970328,0.23764242144730435,1.064991416425479,0.0021312714111998794
-0.9087019767321945,0.9179167360214916,0.30016891190011186,1.064333880235079,0.0016840251145942562
-0.5999513627634725,0.9455007131086969,0.3597537723086735,0.8173328366783787,0.002001253376750394
-1.0055583757184676,0.9247823284094411,0.35044062016151356,0.9892159361371878,0.0016040364616969542
-0.8386914033663728,0.9037157494631577,0.3899357311772088,0.9731595787310502,0.0016139726008245995
-0.8307282710758467,0.9343111715587479,0.2916633383743522,0.35923769441157927,0.0017629164694252652
-0.5129434228151064,0.941492756871902,0.2874402412399825,0.603146933851311,0.0019859686544896563
-0.38245851040226353,0.9621922634480602,0.20682912818418342,0.6605877501821367,0.002749004200061619
-0.671039312906233,0.9511971869260517,0.2846351517082379,0.8595981012736509,0.001970466508135338
-0.6169380526310471,0.9302702722038397,0.36456752237120454,1.060707644995346,0.0018260625555156231
-1.1974827205015668,0.9130590998383812,0.37516904351338126,0.36211953986391743,0.0016450648924649276
-0.2207967733916903,0.9715240952172514,0.20505611011550798,0.528968712873023,0.0033454689678547736
-0.9914642726112124,0.9203752912009255,0.34803997622825306,0.9751191499376675,0.0015676670023541327
-0.874442688608503,0.9277312655319913,0.30126164409880485,0.4676979854443368,0.0016936850817308733
-0.653617396314984,0.9402497490324984,0.2764955016930227,0.9182612525332723,0.0018822074941837966
-0.5917278253730769,0.9327223116516549,0.34200513149801137,0.8473120697898165,0.0018233015304254998
-0.5547396640229922,0.9479053602383257,0.3552080287450398,1.0494472427091925,0.0020875079655547795
-1.2864254460361357,0.8949959804691607,0.4731055107649827,0.9706728881408186,0.0020550383182938985
-0.9900183531365313,0.9266375469474543,0.29872080684293806,0.9647004697896554,0.0017584836301582313
-0.9926663334411563,0.9173947807322894,0.3922839245488724,0.9041840250427651,0.001573371861158951
-0.8212607278812218,0.9080871480006943,0.4056216221398687,0.4158092792991153,0.0016630265508162905
-0.7485589044796109,0.9477787292921966,0.26085833256444246,0.9656202658181205,0.0020267135623419814
-0.9081044866162306,0.9340206679831473,0.302209568862459,0.9723682913157315,0.001749430177776686
-1.105383195694013,0.8906803308790281,0.3833768328415013,0.8036625173295417,0.0015894122332428707
-0.8249996581319756,0.929371279875299,0.3693137206009541,1.017296063588954,0.00164451938172735
-1.01775684307009,0.9114570747144701,0.34900153236940096,0.9383490610553221,0.0015428651078754083
-0.7673531077971019,0.9153656811069171,0.30731262116536306,0.6352927572323268,0.0016916327464942724
-0.7124761138620497,0.9195055211132762,0.3160046874656369,0.8811253833500617,0.001689253982701953
-1.212653598540127,0.9064367274865691,0.44671906949144047,0.7293896394321386,0.0018208553768774972
-1.075906189419999,0.9224944470016808,0.3386047501127843,0.6043280294062836,0.0016495259929906348
-0.550658060163649,0.941148325090829,0.3976246814633281,1.0448125626779659,0.00226383849358849
-1.0095178797651814,0.9147280249752344,0.4371447255429042,0.8839680497267589,0.0017438676726995379
-1.0729425791660159,0.9093229847005004,0.40104443955260016,0.7444889066330336,0.001564970198621254
-1.2486503547447438,0.9085128341810396,0.4016198379852791,0.9843398111058015,0.0016920141374991233
-0.9790680940937893,0.8971799378470386,0.35517874889403417,1.012210567649105,0.0015737380402610125
-0.8817333457623885,0.9122603218205301,0.3373197499318378,0.9282759911039647,0.001564314260456214
-0.6485049331161347,0.9359417417091371,0.28713127482510215,0.8409730050844147,0.0018253880297494725
-0.8325829602122992,0.9298017223994627,0.3600293779155687,0.9317945396600797,0.0016310130041270712
-1.1241301347095607,0.9153269372070736,0.41167981261220193,0.6642535612749975,0.0016584787332356047
-1.2849191293807694,0.9026051305754634,0.34302720001447157,0.6847443019453339,0.0017893937937664
-0.992425908390344,0.8922525426779565,0.3396976973502015,0.5230553161319276,0.0016603025111979904
-0.6271815870465236,0.9514644074700724,0.256133154572051,0.5135725150143167,0.002086835574831712
-0.6643349440784342,0.9129522374715279,0.3407277440561879,1.0512041062422635,0.0017362119497091825
-0.992557841488626,0.9118507578452877,0.43807811214032977,0.5316458203075786,0.0017301266889772724
-1.1158954200366429,0.8706322867899123,0.482950067729884,0.6325129937385104,0.002328418740712196
-0.4285472344177664,0.9653098983757776,0.25254712741004404,0.9346258556680251,0.002487833801414448
-0.7290311757552093,0.915662354749644,0.46245975524633254,1.0844018725075508,0.0022637682869916624
-0.7206544027447688,0.9398749276738719,0.38262165071379317,0.9150171603228875,0.001886113103078898
-0.7243946802248797,0.9409247895812558,0.3027067619825028,0.5454981709660447,0.0017864006038140875
-0.846443057170617,0.9307014889935586,0.30830974517209603,0.937031065877217,0.0016811345552873896
-1.2023802316091585,0.8971340947621255,0.3650971521236509,0.930835527193419,0.0016265476498574772
-1.4177104511575254,0.9034500118968846,0.3661256037886877,0.8833434420034543,0.0019846727878176664
-0.5596540530296588,0.9448317696333297,0.21510999485439855,0.9299871793842881,0.0023625845203606053
-0.8020465920165462,0.901583260694663,0.4004520673455762,0.9541496890760974,0.0016908513790333873
-0.611400468415066,0.923679827091965,0.30614435703525095,1.0336912716858078,0.0018070965041445096
-0.6616481146994724,0.919096539015628,0.4145441927499634,0.9422230048370871,0.001947498164979495
-0.8800878704841688,0.922805949850266,0.35784944513575084,0.8914898928904951,0.0015677810944174993
-0.9356830923984586,0.9263976984962476,0.29407984216099936,0.8133710699535852,0.0017439936272928456
-1.0362142070801774,0.9158853821962895,0.33425013700971606,0.9405966288169884,0.0015934910745157092
-0.8161555961630169,0.9436556254027811,0.2955903793685134,0.6871048371577163,0.0018445882918095256
-1.1000848440200046,0.9155484615543067,0.2950287482540183,0.7651688061830508,0.0018375627132748548
-0.9149364432793065,0.9313735096628168,0.38002913944296957,0.5757716518442741,0.0016787184333110368
-0.7306153179658569,0.9124733786686242,0.3412827597939308,0.7510162216781027,0.0016565249212067389
-0.6159337750403426,0.9313423143996732,0.2924355708585491,0.9155565644991779,0.001826099968325562
-1.0914047381460201,0.9009317690964951,0.323248536408996,1.0240847863365246,0.0016787245355822343
-1.0336650367864078,0.9272475150504274,0.3291278785346523,0.5394136428905641,0.0016818534832151021
-1.336767132454151,0.8829335363768972,0.35156349356621563,0.41532510694887115,0.0019447422821466881
-1.1012833864344893,0.9172537599057878,0.3634163932298267,0.5131664675897453,0.0015925035013803007
-1.0490493850056186,0.9111196462898453,0.2974673371913629,0.947689519637931,0.001769984606061824
-0.6306611423490003,0.9389445426879613,0.31249917424201273,1.040452462947856,0.0018060433288842055
-0.4405689733096603,0.9526799709239635,0.2935026801034237,0.9880710948207168,0.002196775066366172
-1.2188900367091704,0.9126275255619357,0.33963307684318383,0.6382496894678444,0.0017365790355109714
-0.9182915893120072,0.9125714470539621,0.4777254027296288,1.0405966769470132,0.0021493401954734118
-0.8006427108567429,0.9201731989193317,0.269162969047966,0.9971397688585325,0.0018671669232299293
-0.7758455209941708,0.9350938252361423,0.32816622209802454,0.710475384943605,0.001684352547387487
-1.047673305918138,0.883414021841252,0.3977705275945932,0.8832219428985493,0.001669726520064924
-0.6422093661471125,0.9561026192522073,0.21479150464498842,1.0450126991443696,0.0024569950748087837
-0.9355903273101207,0.9060871626325887,0.44486582855727996,1.0660668442273704,0.0017758292767932951
-0.7721343045621116,0.9136376304420232,0.3199941107077145,0.6055032548338097,0.0016548031032427187
-0.37063619728389385,0.9680277338872548,0.2335618637023725,0.42248935311886765,0.0027080907173837963
-0.5055032272225337,0.9641578450563884,0.2858851743700644,0.28111809050842246,0.0023279022543215605
-0.7901845512300949,0.9111993509985138,0.3637499320135391,0.35630461473256114,0.0015990960058525933
-0.3336041693299847,0.9689368760000648,0.17191146972209714,0.9999492049237527,0.003353675745086201
-1.057258693846743,0.907937942769988,0.28551546238057035,0.9768218950446619,0.0018784749215683674
-0.3703680439797106,0.9554009963137755,0.26344053100670495,0.8153944877745555,0.0023937744551845714
-1.025301307201472,0.9169147566525949,0.3488486206111545,0.5885040483160128,0.0015615804577600383
-1.0823901484931078,0.9149150699364317,0.4319593509015036,0.31005351910902806,0.0017252150547766893
-0.8599097317519766,0.9009349834767969,0.399170525759418,0.8859107780692983,0.0016287850313019602
-0.6720166883940145,0.9340142561547655,0.3594274511461098,1.0629657546178817,0.0017696334012787765
-1.1446422457523453,0.9119542754854797,0.3923136529719252,0.9174489519292597,0.0015991779372016043
-0.8225846293974803,0.8953744537306394,0.343553893037927,1.051580887719141,0.0017110507775663193
-0.9035986775899666,0.9218907667707681,0.2614132349462649,1.07464258990146,0.0019474345534017908
-0.9902896351591809,0.9309066868990657,0.3457936960752472,0.8078906506301283,0.0016649855556283152
-0.8477797861246984,0.9200155708765558,0.3878486878383367,0.5978628635932185,0.001609685181021188
-0.6727457319761758,0.9501685393772197,0.23478504581329107,0.7877411923710712,0.0022085319629946
-1.1635710416172351,0.9009419337282915,0.34968132554611725,0.5493479681287822,0.0016219914857866155
-1.01943402010824,0.9309332567386905,0.36894430084379914,0.8606490038821445,0.0016879501620210673
-1.1577095784923568,0.921041559817057,0.3672663393324498,1.0055107155474523,0.0016779151163983151
-0.7510694556725652,0.9423737074092141,0.2735252914717042,1.0341536002243878,0.0018976733454879444
-0.8733458585383189,0.9377463492195739,0.32901566688509104,0.50464201426682,0.0017152619101789635
-0.9531426435595447,0.8963332928243761,0.41318770195366017,0.9750146401839425,0.0016230084619072225
-0.8824354680825194,0.919291057234144,0.392806601787477,0.6461229993122393,0.0016036341661367585
-1.0597499172267721,0.9039565677944152,0.27493242446664584,0.8660334276017837,0.002008676185925178
-0.6830198453668843,0.9438302107271075,0.4282717421832574,1.0565819466235358,0.0024006646713071378
-0.9219377930104488,0.932519054563348,0.2564289419429385,0.9642921853043491,0.0020344119611103457
-1.0163699401456454,0.8847419196877415,0.3564502108725024,0.9313743476078088,0.001699742735404534
-1.4383632412918153,0.9015398849989137,0.29969629936999603,0.5427936511701696,0.0025287724304778013
-0.8251364953663777,0.9433936571242337,0.28311116177413703,0.4186147902586329,0.001891602451631412
-0.526178776149393,0.9563678671597156,0.26161208991744594,0.7541060158667197,0.002185005998815235
-0.47119087154068945,0.9453609869079783,0.31562373832269836,0.8448688328141781,0.002073787753958767
-0.6163362717333689,0.9167989281223796,0.33968915889905216,1.0469998020819764,0.0017875859382749065
-0.8949002325284684,0.9350572153009734,0.29754756994928633,0.3758591799077859,0.0017707109811029098
-0.9863785616911136,0.9154189521734795,0.4142949093611448,0.7254014639380404,0.0016301770582556607
-0.4857317619038478,0.9411602552198999,0.26797102587964816,0.9818897481760062,0.002078088617303421
-0.3406124312850348,0.9679115829075368,0.1701009455699947,0.7771459194417196,0.0033471301291077156
-0.2792218583851324,0.9698844177406023,0.20087928886419998,0.7978128787565693,0.0031597414575339805
-0.5171745543507006,0.9424122922846614,0.28348966912479556,0.5765066181938565,0.0019930429836914954
-0.4695519655847318,0.9617270368265636,0.17828393660637337,0.9052628349305498,0.0029782122836054994
-1.0453394088575467,0.9248834024524399,0.36977417729261974,0.9208964437275607,0.0016256458423568301
-0.7749518228968953,0.9119756907310157,0.3856984411762184,0.49052586996621367,0.0016446310570320483
-1.0911135211927567,0.8891272730047082,0.4807527421861866,1.0647950122597223,0.0020440331325648135
-1.1069422427417523,0.9006726305344955,0.44554737736678923,1.0236641421537958,0.001729872955003045
-1.0371664582710394,0.9125197074760605,0.3435462434060321,0.9857630820348059,0.001561874581059185
-0.7341160008622198,0.9021805261007362,0.42030783129800636,0.8146177521824789,0.0018766058398387558
-1.1313796835951895,0.9108222878857403,0.39920396705282696,0.8033724183065529,0.001594917343105277
-0.8762730210667669,0.9412654688995766,0.2780675749123589,0.8396927888125959,0.0019222912241962371
-0.5760418963932207,0.9310054150381998,0.4063444039871912,1.018916200507284,0.0021415746372754445
-1.1366644399298051,0.9162986345482731,0.3705892881939461,0.5961270105175254,0.001610775512457272
-1.0220286742570377,0.9058546119376567,0.3061148613834348,0.9642710638069732,0.0017156951649546827
-0.7146886163711179,0.9228823487620904,0.3109055146944544,0.978084491520284,0.0016933657820189865
-0.7639978884659473,0.9304006092777943,0.35151329030838724,0.8698442886713592,0.0016542475687995651
-0.697561738931249,0.947754697360155,0.32408328171822376,0.5796251918815163,0.0018706541343193005
-1.3279931919831387,0.9102320982704201,0.40993938956624904,0.9221019973897647,0.0018451788026607274
-0.5201223936195762,0.9544617992387211,0.24803532936024664,0.8495525046698036,0.00221704853704599
